Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
76309.494631025,6.0696259623,7.6685353691,4.09,42652.3673490607,1480674.79882514
68297.5180459738,5.5337591712,8.2572136201,4.35,23177.5818452764,1281308.33160208
58895.3309535986,6.5942655422,6.0073741147,4.14,41856.3658641596,1187044.05280882
75782.3351402661,6.3413409875,6.0097366901,4.16,23287.0717613521,1267803.31684035
72314.8533893605,4.9403913138,7.6924268333,6.45,35998.3194846427,1094792.0032017
70422.2934222188,8.1328073497,7.2230425349,3.17,20206.5240611059,1489574.13701378
80407.3114176934,5.8466432799,6.5920015165,3.28,22800.0369613318,1280995.54915856
65069.947995186,4.2218819555,6.9120439372,4.38,45095.699764381,1046347.12078429
72932.2493006356,5.2082967918,6.8651907148,4.21,30072.7197288372,1149694.0342608
54769.3773659237,6.7190869448,7.5304111712,3.45,39001.5709738446,1063344.63492703
79296.6991236457,5.9356796941,7.1204736375,4.06,24298.9747291695,1377113.02613595
82353.2892312852,6.3240680406,6.7712391773,2.49,31745.9245343481,1459525.37584855
38122.5244882629,6.3361089421,7.7625508831,5.12,38067.5521841443,899609.300142803
60757.3168113077,4.9215786789,6.2053275166,3.5,29017.4087179125,482689.703375666
66469.3694730565,4.6638633953,6.1175423908,4.13,22670.6086159664,412269.203399561
59007.6732316944,5.8800811177,7.2205050492,6.49,33631.2291747865,1209797.57980964
88876.3171538348,4.6384577669,5.9712244186,3.09,29004.1640534081,1342506.92137075
63242.1512715376,5.5287902483,6.2065997575,4.21,14291.1530337141,727866.525167908
62974.4253690616,5.5423268137,7.8341727689,3.12,48184.9163504107,1447250.99902498
86744.0491709614,6.0115641792,6.035038932,4.38,32474.8345165384,1578766.04995913
69801.4517574143,6.2690763402,7.6919269601,4.38,37852.541705361,1578737.43634006
63542.3093931236,6.2213565813,7.3652286181,4.11,57318.7866350794,1445527.13666544
78403.6379622085,5.7810198047,5.2301961859,4.49,33686.3650786059,1221823.70446984
85662.3026782549,6.4357394312,8.7296210242,3.23,42401.6010930948,2031338.3469761
82851.7302072167,4.8652509031,6.7731781792,2.22,33366.2746393538,1232974.142083
70934.9372600613,6.4436322052,7.0267532311,6.14,36394.2539153321,1426402.80660543
64354.7732715234,4.3129521534,6.3296706644,3.09,25495.3559395327,520217.89299136
79243.2368246507,5.8223243584,6.5446027455,4.23,32761.556729028,1314770.46994938
74944.3467908537,6.3109790698,6.4346591534,3.44,31389.2913682041,1249331.45019076
77545.9256941882,6.0958079934,7.8961700567,5.47,52740.4091740205,1835564.68920777
69789.3274003528,5.2213223319,6.3411958502,2.36,40473.7652490814,1018173.70306395
60308.9126579615,3.6862869946,7.294096424,3.32,35971.4701345744,607858.991171298
89130.0327565599,4.3320338739,7.0006670957,3.45,39154.7873320175,1340983.25035903
73505.5976499283,6.0260054705,5.9777816174,2.24,39677.3277084409,1292740.44643023
84023.3288627377,7.1020308448,6.6504620946,4.32,33106.2000254847,1772780.14260328
53971.2403750313,7.211169204,5.9668789024,3.25,46685.3633643187,1131887.76178601
74750.1865534574,6.1954584678,7.5744737197,4.06,36538.7565482473,1603627.93774969
56128.0042808308,5.6729808947,6.797289868,3.38,32807.5098020564,809121.105843182
73886.0807580649,5.5436741129,5.586250787,2.16,26038.5081915068,987004.083674377
45781.2344639182,5.4570369148,5.8920849421,4.43,34660.1830809466,676970.690909921
59788.2189265053,4.6589871643,6.1897985828,4.34,15036.268088177,461473.566526719
47320.6572053789,3.5580537596,7.0069870094,3.16,15776.6185950135,15938.6579232879
81510.3683706814,6.1950230125,5.857585574,4.03,39937.3692574875,1622827.29784367
81013.6152937822,7.1497974155,7.2391054176,5.44,45472.0494508672,1924155.58152799
70829.5780083835,6.8321922949,6.1490403275,3.3,49360.0942926514,1548598.75456926
94889.8004125356,7.2084642662,6.33879562,3.41,31884.4403116536,2007639.43213686
62635.2599238025,4.3730866487,6.5710565575,4.26,24348.025870147,461912.244284167
68871.4473770179,4.7511192794,7.9995112881,4,40863.701212326,1243838.63422872
76150.0502171912,5.8923863674,7.4507085738,5.07,31443.0443336467,1309922.85417634
62443.2915497023,5.8870723413,8.7189197811,6.13,37078.6845212242,1343484.72673607
57597.5809416441,5.0671346406,6.5682080372,2.02,29580.7955971684,771214.479572304
70194.5721072069,7.2964288024,6.1745778044,2.23,29254.106314457,1244955.46071153
58342.3677916509,4.5119145964,5.5253976409,3.44,19056.0439388815,365929.597258218
64492.9544784779,8.0196349951,6.4240854196,4.41,30102.1331876416,1453108.79381767
83284.4515180207,5.591912688,5.4093678781,4.31,24627.5488953532,1128906.3392211
70975.9710964948,6.7913196852,8.9990126443,3.15,61104.3627815331,2100698.07115711
77742.1891532105,5.0766246696,7.3775116496,4.41,22231.8303233338,1105024.41626698
60563.7874714408,6.8743743995,7.7344185992,5.47,31568.1014942002,1159526.15420616
75454.164294434,8.2244702394,8.1797600036,5.29,51172.947039681,1940933.47241606
74490.4027906579,6.6929747023,7.5004642879,4.33,35264.611828846,1549031.0930417
71052.4616627336,5.0937940334,7.1420892068,3.45,46731.657488535,1379456.03071087
90293.0312092318,5.3687552374,8.078259173,4.2,26550.7125375623,1501917.31809565
62060.9426575125,5.9527790005,4.4986985117,3.45,55583.9382309877,963655.577385813
88556.005979956,4.8992677638,6.5846518026,4,59262.5392983725,1900999.54590532
64780.8758320681,7.31380363,6.1104657769,2.32,27027.0564850493,1200060.66203741
59940.0651307351,6.2657505029,6.888068683,2.11,27129.8037758982,1063743.42416582
62699.5264908446,7.4311805276,5.7330269198,3.39,46419.4703700942,1252733.09655161
63574.466215718,5.3275473112,6.0869768684,2.34,34714.7207171373,907530.175313622
66965.0447018139,6.8232741646,8.1372629926,3.5,22890.8415440492,1256086.50705911
69494.4474613932,6.2532084104,7.9235171296,3.45,33916.8753493691,1517868.59494687
77131.5834311754,7.6758360008,8.8227894046,3.12,34905.0547674694,1705546.4122133
70080.6275568231,5.0625715643,7.2494248667,4.05,32524.4337847432,1081578.61947582
68311.9262324885,4.3108882965,7.2590819549,5.29,39833.0909241515,872177.408909655
74727.2451593352,6.070087673,5.5857867311,2.49,27372.3055547524,1061785.58338051
67196.1254197673,6.0200391277,8.6241909209,4.11,38417.980867305,1355545.58790074
72314.5003117455,5.2576281716,7.7842494218,5.28,38251.8626197809,1455511.26736565
72792.1423405611,6.2621764862,6.3811621955,2.08,55997.846986003,1445030.9844502
58272.9297196439,4.4797015902,7.9241779371,3.39,39755.9031713009,823821.786389054
72662.6131413374,8.1907925914,6.140354993,3.26,33532.5392557719,1693693.55312723
66036.4154086961,5.4261939183,7.4269078449,3.33,23207.6800535009,944979.009431695
69384.370754475,5.6422262059,6.2108950183,3.33,46833.3589797429,1156786.0838811
73684.3479532862,6.1723213636,5.8719911319,4.18,33448.7110834513,1306288.62268007
61056.3966106662,7.0527678326,8.2431978959,5.21,53410.4011693844,1785449.72016789
64762.6610199816,7.2390881881,6.1569784171,3.02,32136.8441490779,1115080.65434612
71613.7515095092,3.9375776255,8.2491697568,5.39,36925.9973889796,1188255.08149902
63989.8405205141,5.9894604656,6.5604101106,4.27,32059.773797473,1184799.27149694
66408.8070250441,4.6786049343,7.3748660172,5.08,31942.7190751994,1134246.50252595
57905.4994740181,5.6994272981,8.1429365409,4.5,43341.0870495417,1108022.2823717
65207.7362457969,5.9975955659,8.0229231956,4.02,29668.1014367966,1148416.90958571
72391.4901887208,6.0390658524,5.7506719221,4.45,32674.6691550589,1202574.35303881
74360.1802142537,5.6911217459,8.373042631,6.22,32337.4838842099,1428212.03436286
91024.4173025285,5.8316621003,7.6276094021,5.24,44381.2675356837,1842736.24717453
65342.8094831877,5.91817109,7.3188886946,6.14,44057.8356353515,1262232.32130769
80051.8471233552,5.8726777726,6.019018389,3.39,35254.1283155734,1354609.24582958
69835.5639957658,6.4198430296,7.6709828342,3.03,19376.3189345723,1277380.52860853
70552.560277638,5.4288503067,6.9086287076,2.35,31093.4452631022,854487.597038409
75099.2472229914,5.9904479521,6.8772302186,3.45,14744.0514432759,968045.477835415
49623.1226142573,5.2215284157,7.3392512398,3.27,35090.8872607925,769113.833168118
72095.4989835764,6.5294912705,6.1723977006,4.4,46379.1216013313,1236093.91439573
60864.9977258779,7.0979563843,5.8525082803,4.17,25334.7793053626,745586.573508817
62503.5870275183,3.7795922468,7.1564146869,6.48,35167.5702308628,944288.911013619
62130.6230826467,7.0260874708,6.6421232422,4.37,40847.8913344498,1283480.43940074
68114.1808323906,5.3624254625,7.2284307069,6.13,40035.6503719852,1214941.76172658
57944.6574101782,5.7661123519,7.0153600093,4.3,45260.5197420979,1137224.57543043
74130.6063235775,6.9196628923,8.2669943981,3.24,49958.5809938775,1881075.43794209
67645.1671884776,6.5379620731,8.8036035053,5.18,40734.0605226218,1603201.04778663
63631.4041308599,6.0830995586,7.3345584662,6.05,33108.1151450663,1296610.53228993
75172.234129453,5.2663891327,7.4726629799,6.27,43047.1236847323,1540360.75114897
76230.1201548726,3.4315000392,6.8887414084,2.39,40690.5109789362,1046957.11709592
87307.0522473688,5.6073201674,5.1445385646,3.36,46175.1276453423,1545672.11658555
61508.9835985239,6.2831061646,5.7155333521,2.24,36962.8075510046,857934.547766229
51187.4240339508,7.9914396702,5.9065012593,3.24,48661.7117125073,1298108.00013188
78394.7084169614,5.997765218,8.3298941822,3.01,34267.1974015141,1533017.30714168
49409.6714750756,7.1195902762,7.5369121042,3.17,27805.4374437784,846841.456423823
73031.284561555,5.3619733484,7.4321142703,3.41,37994.328375162,1280199.2946554
70872.1751207847,6.386835017,6.6210346294,3.06,27500.9992450345,1214334.97315158
76714.6547693051,5.7014348314,6.5503219933,3.44,31534.3051733044,1206539.6659619
59417.5504016261,4.4303967203,7.1320667748,4.32,47119.0371031701,1031385.45489742
75474.9732642991,8.449468163,7.2065169516,6.11,24034.6282714602,1715435.99111606
67814.4173379553,6.3324130135,5.9604434112,4.37,35102.9959983678,1223432.83977555
75706.6805178811,6.6486599132,6.9589531501,4.19,30523.4226194066,1530848.09410904
86939.8389976464,4.3632335765,7.5555187249,4.05,40702.6123953816,1404435.50461839
70825.6966970791,6.2026131725,6.8493706695,3.1,46508.4266299287,1603944.37993747
64750.7772982843,5.9195837389,5.7584839538,4.06,54048.3443935532,1167918.05886827
54649.2360264108,5.7631175735,7.8678076222,4.1,35497.432191486,1048135.75417615
88768.2632253117,4.7579231415,5.5775763053,4.45,39144.947587119,1563193.09711859
79036.1137832669,5.6535112519,6.6901716057,2.5,45828.2152824202,1512578.55292472
71131.3810554009,6.3076818326,7.7868265726,4.35,39414.328848898,1632942.31574203
62175.0219745666,5.3701846608,6.5744811354,4.31,31317.5983926732,1017722.99756847
64725.0743817362,6.6637849445,7.314271487,4.22,46202.0459923805,1619829.09572019
77013.1806035625,7.3981342911,7.5171889557,5.23,43432.8797934027,1890056.38519368
82337.6010762844,5.9544194152,8.7072183882,4.36,41186.1142168053,1902118.69920367
66778.1023847565,6.2687212495,7.4153893879,3.14,35399.2102403522,1338247.93007436
94459.6962198918,6.16273404,8.6959152704,3.05,33515.8287915757,2081869.28350286
61436.9189062927,5.5370798196,6.2181259268,2.21,42032.6105613759,868713.436694327
48507.3136911765,6.1697979,5.8609893616,4.45,36395.8883013545,603374.039144568
56184.6831301679,6.7911392105,8.6966524814,3.04,24328.4056604362,1182670.13503458
88273.2087286592,6.6794281048,7.8217136295,5.09,19686.4807290694,1557075.42231083
69650.5917014238,4.8056451169,8.0108260367,4.25,48017.368798726,1574582.09092591
55585.6456268122,4.9968626576,6.7121297,4.11,27042.6317161848,530613.795569223
75766.124332057,6.4057927,8.5747909306,5.23,30776.5267283039,1669558.84671443
62676.9076790628,5.8553959575,8.4804311102,6.12,32487.4112784593,1191968.52004988
68535.8922316661,5.155812571,5.9965430049,2,32770.8336217733,842296.267329774
66786.9691782708,6.2629169461,6.3457771495,4.24,33390.9099087328,1111108.50121858
57979.0005295939,7.3960159283,6.5633023384,4.02,35553.5186963459,1180325.49878027
66435.5040079484,6.1662340942,8.0169902031,6.38,59599.3440902425,1575966.55253915
78406.5436833606,6.8472311665,7.517113538,3.34,37544.3670173554,1735992.33928256
77287.1732190707,5.6009238863,5.546759718,4.5,35041.7347580621,1144711.17732793
60285.9534827355,5.28447684,6.7500313424,3.49,34769.2278626042,891200.862276021
65363.746492688,6.752351399,9.2574043812,4.11,48714.6903316572,1775531.40394545
88508.0534752821,6.4173974282,5.811247932,4.08,36001.2625326134,1660295.79595833
71328.9138815194,5.8707748062,6.0114227927,2.5,26738.5496435799,1062105.30812739
80041.8974786534,6.707807644,7.2199835234,4.01,39026.4880649601,1693384.80306549
81988.5490363546,6.9018767962,7.5880752105,6.38,29277.3464131047,1689690.75426543
65022.8258038076,5.2124066791,8.0269120282,6.36,13328.7577385385,1004041.43483931
48783.798088917,4.9029937485,6.8919803289,2.22,31038.3734346073,780934.037963336
65071.0253100554,5.4703152984,7.6521057717,5.08,27613.8966699956,942166.50902854
63266.1884664459,6.4442685047,6.9315999447,4.17,32187.2706351654,1049823.99591128
55532.0236079322,7.1058129642,7.4843519313,4.09,46509.6265642535,1394840.52250026
68735.4366077272,7.7219088105,7.6219751,5.18,27640.5612860435,1521141.34530098
68056.3022611901,7.5852534239,7.3624065937,6,31852.0433802936,1470427.37547844
54574.5940207644,5.6403860336,8.5217318962,5.05,44489.9317099146,1094069.79812154
87640.395702948,7.8100731897,8.0957173206,6.46,39758.1777745058,2096954.04067566
70087.5661291244,5.8927024261,6.9777943932,2.27,53612.2782906856,1580951.57856852
86249.9930697419,6.1554027862,7.9671841135,4.39,43154.838626574,1749820.01413066
73211.1362446199,6.5011387412,10.2800224155,6.23,44198.335811171,2065710.16432824
71635.4731006358,5.8669964526,6.0759868065,2.16,43555.4606355932,1148372.40147294
72662.4147246494,5.2974276956,7.4593133348,4.05,50672.9303727568,1371521.61958853
77124.8029770517,6.920841769,8.2161642355,5.37,39465.1629571443,1814462.35050116
80807.7328384377,6.2965649135,5.8166276736,2.47,42405.9153987058,1304284.2260061
46662.7696583638,5.2709435903,7.380853392,3,25769.6458474948,605963.706783682
81833.8415224111,5.6667109878,6.3052700663,2.43,25889.7545937501,1179992.28867516
70271.104194861,5.8563274325,6.7821162008,2.46,28101.6444029305,1188196.88191128
78981.1042809854,7.5637244633,8.5368137216,5.01,24386.95085121,1914072.94778814
81011.0440164711,4.9282424788,7.1708943513,4.04,31435.4778505161,1286400.91500907
73197.7076593589,6.8041659465,6.1654140132,3.16,22829.4932698938,1161232.65746201
65221.5256034181,8.346782327,5.8289480607,3.27,47157.2104770567,1682105.84747145
65745.7318101543,5.7709583375,7.4323396527,6.02,33031.5408729335,1144137.63602161
64368.8779997906,5.9213614466,6.0363180397,4.42,42847.6465635039,1328701.19413566
78803.1228933883,5.5247554294,7.297613243,5.33,34422.0300552652,1517316.57365709
63838.3407945947,5.2421458642,6.9225151967,2.12,41553.3277075893,1148563.90358149
66461.4666873281,5.7058608723,5.7834155391,3.38,26052.7378266484,729781.569559095
60930.1885692192,4.9074181805,8.0422435819,6.21,26165.6672748939,716316.488144459
71784.4736248806,5.5574373264,6.017354465,2.23,30364.3241927716,859078.647717556
62017.400879615,6.3751397143,6.407189449,2.19,38177.8202737026,1011477.61428122
60907.6940035589,5.5136870159,7.0029397001,5.16,34661.5558578432,938171.355553649
64035.51065187,5.6498749713,6.3493879801,2.17,47334.6222706462,1179983.44163519
62342.3514862324,5.5632914828,6.8320597858,3.14,42311.9210409706,1107067.80425909
69874.8134234521,5.9759268016,6.2929526268,4.4,27987.4161536683,1114957.5968695
65428.5456257427,6.762954079,7.0927195191,5.14,39070.4885987717,1537310.61642317
77118.3312873881,5.5118252063,7.9252843528,5.34,31197.7654063615,1635151.18556572
70604.490327208,5.6824767272,7.3337354751,4.42,26529.6988568772,1076995.90406789
75104.5517525339,5.6004490947,6.0108311688,3.06,17461.4444721969,890887.680731594
68694.509658414,6.0853147777,6.2428726007,4.3,40842.0944328847,1033475.69946798
77898.5103885883,4.272548632,8.2744726793,3.28,59563.1604183537,1812960.40834408
72261.2002852354,5.6742888018,7.3533575253,3.07,42681.8232923888,1568433.32788431
60625.0574788414,5.4733121414,6.6144531276,3.29,33411.742229683,852504.585576406
79574.7192596861,7.2649806394,7.8829102643,4.46,24884.696583719,1546408.55841364
67187.9914997241,6.7099102895,8.5634314529,3.13,50485.1915427754,1661592.7891103
82998.3459213625,6.246293932,6.4721381443,4.43,35153.5862611471,1752594.82095829
76749.3484387434,6.2817799682,7.5668653564,5.21,21136.2037707186,1303106.78715616
65025.4159947866,5.5605821955,8.3090908154,6.07,30028.1586070929,1287903.35219535
67395.3297464878,6.8015263017,7.8102277268,6.1,54687.821830105,1670950.31275687
75885.4938214939,5.6420955648,5.8820917338,4.5,30067.4771981122,1127499.38373018
72317.8086559505,6.1805223987,6.2746728838,2.07,43911.4817413865,1311389.57582794
78069.2239731508,4.9032297352,6.8854038455,4.47,23560.5227784432,1004430.32436196
46621.5350108323,7.0912124565,8.2805906274,4.14,51321.0857781874,1266747.82953743
53594.8965061263,5.1667345548,5.941448932,2.35,42653.8613750639,713615.868596146
54703.7474527983,5.5778894904,5.6270748149,3.47,47490.6859232211,814573.147135164
55430.9180901256,5.7371706918,7.534321266,4.1,40789.5937324295,1155801.25298544
62519.3504346773,7.3385487427,6.590286607,3.03,36889.3953164218,1277780.51220943
69551.5122600387,5.575558319,5.9187984096,2.04,56625.3680571546,1516075.01197065
62726.4184007639,4.7491578015,7.5619204532,3.4,39475.8156242865,877247.24536775
83622.0716601812,5.5631180145,5.5166704713,2.46,36637.0787132977,1317167.71329326
76170.9574736814,7.2762009963,7.1038401473,6.15,52111.9745274298,1880178.64734197
55497.0080947423,7.0826474082,7.0438640013,3.16,47167.2040560165,1370505.88256429
54600.1945234393,5.6087231006,5.0624618569,3.26,64180.3708010807,1078779.49709872
